generation,timestamp,num_trees,avg_fitness,max_fitness,min_fitness,fitness_std,unique_architectures,avg_tree_age,total_data_allocated,competition_events,trees_pruned,trees_planted,selection_rate,disruption_type,disruption_severity,survival_rate,avg_training_loss,avg_learning_rate
44,1767473247.3778644,6,2.754045060906303,4.658491383024214,2.1607448559950346,0.9006801981219741,1,0.0,40,44,0,0,0.0,drought,0.6,1.0,0.7392792850732803,0.01
45,1767473247.382123,6,2.695325190553992,4.551348831864982,2.1233440078925576,0.8779580322892534,1,0.0,100,45,0,0,0.0,,0.0,1.0,1.3448222974936168,0.01
46,1767473247.3863606,6,2.650287630930327,4.441983927240995,2.0920720894066163,0.8473108762071049,1,0.0,100,46,1,0,0.16666666666666666,,0.0,1.0,0.9917002518971761,0.01
47,1767473247.390361,5,2.710434974714675,4.336152712218169,2.0811450759004964,0.8568887764455754,1,0.0,100,47,0,0,0.0,flood,0.5,1.0,1.0239796876907348,0.01
48,1767473247.393969,5,2.6679060615346453,4.228851182841488,2.039465255236223,0.8256296242032122,1,0.0,100,48,0,0,0.0,,0.0,1.0,0.9331919848918915,0.01
49,1767473247.3975263,5,2.620435023252138,4.127324896061026,2.012604101089227,0.7967257401805571,1,0.0,100,49,0,0,0.0,,0.0,1.0,0.9437005996704102,0.01
50,1767473247.4011567,5,2.571075231366472,4.031200128970186,1.9770144768309617,0.7756315229247436,1,0.0,100,50,0,0,0.0,,0.0,1.0,1.1464269995689391,0.01
51,1767473247.4047015,5,2.5292113923403905,3.9435313264839658,1.939583163411982,0.7519492738969547,1,0.0,100,51,0,0,0.0,,0.0,1.0,0.9297605872154235,0.01
52,1767473247.4083085,5,2.477346385352974,3.862952229647044,1.8945851151090485,0.7355611264379748,1,0.0,40,52,0,0,0.0,drought,0.6,1.0,1.4641835808753967,0.01
53,1767473247.4119651,5,2.434726771250177,3.7894091873650613,1.88483841381229,0.7173191657580007,1,0.0,100,53,0,0,0.0,,0.0,1.0,1.0537632703781128,0.01
54,1767473247.415508,5,2.3931983877128706,3.7097917607184345,1.8558388451732497,0.6948277068160253,1,0.0,100,54,0,0,0.0,,0.0,1.0,1.0651670813560485,0.01
55,1767473247.4191666,5,2.3630003340715464,3.621782606621615,1.861707446864467,0.6652876508264999,1,0.0,100,55,0,0,0.0,flood,0.5,1.0,0.8118402361869812,0.01
56,1767473247.4227383,5,2.3293572437663896,3.5372588814866797,1.8313329195542678,0.6409609703435141,1,0.0,100,56,0,0,0.0,,0.0,1.0,0.8898205876350402,0.01
57,1767473247.426288,5,2.295662137435791,3.4555461017196305,1.8363795616567085,0.6143790934713318,1,0.0,100,57,0,0,0.0,,0.0,1.0,0.9129563808441162,0.01
58,1767473247.4297986,5,2.2665922729694516,3.3782687705926704,1.8512265035811835,0.5862706035181586,1,0.0,100,58,0,0,0.0,,0.0,1.0,1.014555811882019,0.01
59,1767473247.4333854,5,2.2292549276878857,3.3098850929697314,1.833588728142724,0.5682442789817158,1,0.0,100,59,0,0,0.0,,0.0,1.0,1.0545927286148071,0.01
60,1767473247.4368496,5,2.1986972663133915,3.259512291190369,1.815257523076861,0.5555578958976265,1,0.0,40,60,0,0,0.0,drought,0.6,1.0,0.9657829642295838,0.01
